Date Timed DHT22, Temperature DHT22
2020-08-16 13:02:47,28.9
2020-08-16 12:52:47,28.6
2020-08-16 12:42:47,28.5
2020-08-16 12:32:47,29.1
2020-08-16 12:22:47,28.7
2020-08-16 12:12:47,29.6
2020-08-16 12:02:47,29.1
2020-08-16 11:52:47,29.3
2020-08-16 11:42:48,28.8
2020-08-16 11:32:47,28.7
2020-08-16 11:22:47,28.5
2020-08-16 11:12:47,28.3
2020-08-16 11:02:47,28.9
2020-08-16 10:52:47,29.5
2020-08-16 10:42:47,29.9
2020-08-16 10:32:47,30.7
2020-08-16 10:31:36,30.3
2020-08-16 10:21:37,31.4
2020-08-16 10:11:37,31.0
2020-08-16 10:01:36,30.6
2020-08-16 09:51:37,30.8
2020-08-16 09:43:56,31.0
2020-08-16 09:33:56,31.1
2020-08-16 09:23:56,31.0
2020-08-16 09:13:55,30.2
2020-08-16 09:03:55,30.1
2020-08-16 08:53:56,29.4
2020-08-16 08:48:04,29.1
2020-08-16 08:38:04,28.5
2020-08-16 08:28:03,28.6
2020-08-16 08:18:04,28.3
2020-08-16 08:08:03,28.3
2020-08-16 07:58:04,28.5
2020-08-16 07:48:04,28.8
2020-08-16 07:38:04,28.5
2020-08-16 07:28:04,28.2
2020-08-16 07:18:04,27.8
2020-08-16 07:08:04,27.4
2020-08-16 06:58:03,27.0
2020-08-16 06:48:04,27.7
2020-08-16 06:38:04,27.5
2020-08-16 06:28:04,27.1
2020-08-16 06:24:01,26.8
2020-08-16 06:14:01,26.9
2020-08-16 06:04:01,26.7
2020-08-16 05:54:01,27.1
2020-08-16 05:50:49,27.2
2020-08-16 05:40:49,27.4
2020-08-16 05:30:49,27.5
2020-08-16 05:20:49,27.9
2020-08-16 05:10:49,27.5
2020-08-16 05:00:49,27.7
2020-08-16 04:54:43,27.4
2020-08-16 04:44:43,27.4
2020-08-16 04:34:43,27.6
2020-08-16 04:24:55,27.9
2020-08-16 04:14:55,27.9
2020-08-16 04:04:55,28.0
2020-08-16 03:54:55,28.1
2020-08-16 03:45:16,28.1
2020-08-16 03:35:16,27.9
2020-08-16 03:25:16,27.9
2020-08-16 03:24:49,27.9
2020-08-16 03:14:48,28.3
2020-08-16 03:04:49,28.3
2020-08-16 02:54:49,28.5
2020-08-16 02:44:49,28.8
2020-08-16 02:34:49,28.5
2020-08-16 02:24:49,28.3
2020-08-16 02:14:49,28.3
2020-08-16 02:11:32,28.2
2020-08-16 01:51:32,28.3
2020-08-16 01:41:32,28.8
2020-08-16 01:31:32,27.4
2020-08-16 01:21:32,28.6
2020-08-16 01:11:32,28.1
2020-08-16 01:01:32,28.0
2020-08-16 00:51:32,28.2
2020-08-16 00:51:05,28.2
2020-08-16 00:41:02,28.6
2020-08-16 00:31:03,29.1
2020-08-16 00:22:51,29.5
2020-08-16 00:12:51,28.7
2020-08-16 00:07:02,28.0
2020-08-15 23:57:02,27.6
2020-08-15 23:47:02,29.0
2020-08-15 23:37:02,28.8
2020-08-15 23:27:02,29.2
2020-08-15 23:17:02,29.0
2020-08-15 23:07:02,29.3
2020-08-15 23:01:00,29.2
2020-08-15 22:51:00,28.2
2020-08-15 22:41:04,29.7
2020-08-15 22:31:00,29.6
2020-08-15 22:21:00,29.3
2020-08-15 22:11:00,29.7
2020-08-15 22:01:00,29.9
2020-08-15 21:51:01,29.9
2020-08-15 21:44:15,29.9
2020-08-15 21:34:12,30.2
2020-08-15 21:24:12,30.6
2020-08-15 21:14:12,31.0
2020-08-15 21:04:12,30.8
2020-08-15 20:56:40,31.0
2020-08-15 20:46:40,30.9
2020-08-15 20:36:40,31.0
2020-08-15 20:26:40,31.2
2020-08-15 20:16:40,30.9
2020-08-15 20:06:40,30.9
2020-08-15 19:56:40,30.5
2020-08-15 19:52:08,30.0
2020-08-15 19:42:08,29.6
2020-08-15 19:32:08,29.1
2020-08-15 19:22:08,28.8
2020-08-15 19:12:08,28.8
2020-08-15 19:02:08,28.4
2020-08-15 18:52:08,28.1
2020-08-15 18:42:08,28.5
2020-08-15 18:41:41,28.6
2020-08-15 18:31:41,28.5
2020-08-15 18:28:04,28.5
2020-08-15 18:18:05,28.5
2020-08-15 18:08:05,28.1
2020-08-15 17:58:04,28.4
2020-08-15 17:48:28,28.8
2020-08-15 17:38:04,27.6
2020-08-15 17:28:04,27.6
2020-08-15 17:24:47,27.4
2020-08-15 17:14:45,28.0
2020-08-15 17:04:45,28.3
2020-08-15 16:54:45,28.0
2020-08-15 16:44:45,28.2
2020-08-15 16:34:45,27.5
2020-08-15 16:24:09,28.2
2020-08-15 16:15:06,28.7
2020-08-15 16:05:06,27.9
2020-08-15 15:55:06,28.2
2020-08-15 15:45:06,28.3
2020-08-15 15:35:06,28.8
2020-08-15 15:25:06,28.0
2020-08-15 15:15:06,28.3
2020-08-15 15:05:06,27.6
2020-08-15 14:55:06,27.8
2020-08-15 14:45:06,27.0
2020-08-15 14:35:06,26.9
2020-08-15 14:25:06,27.2
2020-08-15 14:15:06,27.2
2020-08-15 14:05:06,26.9
2020-08-15 13:55:06,27.2
2020-08-15 13:45:06,27.4
2020-08-15 13:35:06,27.2
2020-08-15 13:25:06,27.5
2020-08-15 13:15:06,28.0
2020-08-15 13:05:06,27.9
2020-08-15 12:55:06,27.7
2020-08-15 12:45:06,28.4
2020-08-15 12:35:06,28.8
2020-08-15 12:25:06,28.3
2020-08-15 12:15:06,28.4
2020-08-15 12:05:06,28.9
2020-08-15 11:55:06,29.4
2020-08-15 11:45:07,29.5
2020-08-15 11:35:06,29.1
2020-08-15 11:25:06,29.0
2020-08-15 11:15:06,28.9
2020-08-15 11:05:06,29.5
2020-08-15 10:55:06,30.3
2020-08-15 10:45:06,29.8
2020-08-15 10:35:06,29.4
2020-08-15 10:25:06,29.8
2020-08-15 10:15:06,29.5
2020-08-15 10:05:07,30.6
2020-08-15 09:55:06,31.4
2020-08-15 09:45:06,30.5
2020-08-15 09:35:07,30.1
2020-08-15 09:28:13,30.4
2020-08-15 09:18:13,29.4
2020-08-15 09:08:13,29.4
2020-08-15 09:02:55,29.4
2020-08-15 08:52:55,29.0
2020-08-15 08:42:55,29.0
2020-08-15 08:32:55,28.8
2020-08-15 08:22:55,28.9
2020-08-15 08:12:55,28.9
2020-08-15 08:02:55,28.9
2020-08-15 07:52:27,28.6
2020-08-15 07:42:27,28.4
2020-08-15 07:35:06,28.3
2020-08-15 07:25:06,28.1
2020-08-15 07:15:06,28.0
2020-08-15 07:05:06,27.9
2020-08-15 06:55:06,28.0
2020-08-15 06:45:06,27.4
2020-08-15 06:35:06,28.1
2020-08-15 06:25:06,28.0
2020-08-15 06:15:06,27.9
2020-08-15 06:06:17,27.8
2020-08-15 05:56:16,28.0
2020-08-15 05:55:51,28.1
2020-08-15 05:45:51,28.1
2020-08-15 05:35:52,28.2
2020-08-15 05:25:50,28.2
2020-08-15 05:15:51,28.2
2020-08-15 05:05:50,28.3
2020-08-15 04:55:51,28.5
2020-08-15 04:45:50,28.9
2020-08-15 04:35:50,29.0
2020-08-15 04:25:50,28.8
2020-08-15 04:15:50,28.5
2020-08-15 04:05:50,27.4
2020-08-15 03:55:50,28.3
2020-08-15 03:45:50,28.7
2020-08-15 03:35:50,28.8
2020-08-15 03:25:50,28.4
2020-08-15 03:15:51,28.2
2020-08-15 03:11:28,28.0
2020-08-15 03:01:28,27.9
2020-08-15 02:51:28,27.7
2020-08-15 02:41:28,27.9
2020-08-15 02:31:28,27.7
2020-08-15 02:21:28,27.7
2020-08-15 02:16:26,27.8
2020-08-15 02:06:26,28.2
2020-08-15 01:56:26,28.6
2020-08-15 01:46:26,28.6
2020-08-15 01:36:26,27.9
2020-08-15 01:26:26,27.8
2020-08-15 01:16:26,28.3
2020-08-15 01:06:26,28.1
2020-08-15 00:56:26,28.1
2020-08-15 00:46:26,28.5
2020-08-15 00:36:26,28.8
2020-08-15 00:28:17,28.8
2020-08-15 00:18:17,29.1
2020-08-15 00:08:17,28.7
2020-08-14 23:58:17,28.6
2020-08-14 23:48:17,29.3
2020-08-14 23:38:17,29.0
2020-08-14 23:28:17,29.0
2020-08-14 23:18:17,28.8
2020-08-14 23:17:50,28.8
2020-08-14 23:07:50,27.8
2020-08-14 22:57:50,28.0
2020-08-14 22:47:50,28.1
2020-08-14 22:37:50,28.9
2020-08-14 22:27:50,28.8
2020-08-14 22:17:52,28.6
2020-08-14 22:07:50,28.7
2020-08-14 21:57:50,28.9
2020-08-14 21:49:38,29.0
2020-08-14 21:39:38,29.5
2020-08-14 21:29:38,29.4
2020-08-14 21:19:38,29.1
2020-08-14 21:09:38,28.4
2020-08-14 20:59:38,28.7
2020-08-14 20:49:38,28.9
2020-08-14 20:39:38,28.7
2020-08-14 20:29:38,28.0
2020-08-14 20:19:38,28.3
2020-08-14 20:09:38,28.1
2020-08-14 19:59:38,29.0
2020-08-14 19:49:38,28.5
2020-08-14 19:44:22,28.5
2020-08-14 19:34:22,28.4
2020-08-14 19:24:22,28.2
2020-08-14 19:14:22,28.1
2020-08-14 19:04:22,28.7
2020-08-14 18:54:22,28.4
2020-08-14 18:44:22,28.4
2020-08-14 18:34:07,29.8
2020-08-14 18:24:07,28.8
2020-08-14 18:14:07,29.4
2020-08-14 18:04:07,29.5
2020-08-14 17:54:07,29.8
2020-08-14 17:44:07,30.3
2020-08-14 17:34:07,29.9
2020-08-14 17:24:07,30.6
2020-08-14 17:14:07,30.2
2020-08-14 17:04:07,30.3
2020-08-14 16:54:07,29.8
2020-08-14 16:44:07,29.8
2020-08-14 16:34:07,29.9
2020-08-14 16:24:07,29.8
2020-08-14 16:22:14,30.0
2020-08-14 16:12:14,30.0
2020-08-14 16:03:12,29.2
2020-08-14 15:53:12,29.1
2020-08-14 15:43:12,28.3
2020-08-14 15:33:12,28.3
2020-08-14 15:23:12,28.5
2020-08-14 15:13:12,28.4
2020-08-14 15:03:25,28.8
2020-08-14 15:03:17,28.9
2020-08-14 15:00:48,29.0
2020-08-14 14:50:48,28.7
2020-08-14 14:40:48,28.8
2020-08-14 14:31:02,29.0
2020-08-14 14:30:53,29.0
2020-08-14 14:20:48,29.0
2020-08-14 14:10:48,28.2
2020-08-14 14:10:21,28.2
2020-08-14 14:00:21,28.6
2020-08-14 13:50:21,29.4
2020-08-14 13:40:21,29.6
2020-08-14 13:30:21,29.2
2020-08-14 13:25:10,28.7
2020-08-14 13:15:10,28.7
2020-08-14 13:05:11,28.4
2020-08-14 12:55:10,29.1
2020-08-14 12:45:10,28.8
2020-08-14 12:35:10,28.8
2020-08-14 12:25:10,28.8
2020-08-14 12:19:41,29.4
2020-08-14 12:09:41,29.1
2020-08-14 11:59:41,29.3
2020-08-14 11:49:41,29.0
2020-08-14 11:48:35,29.0
2020-08-14 11:38:34,29.3
2020-08-14 11:28:34,30.4
2020-08-14 11:18:35,30.6
2020-08-14 11:08:35,30.3
2020-08-14 10:58:35,30.4
2020-08-14 10:48:34,30.9
2020-08-14 10:38:35,30.9
2020-08-14 10:28:35,31.1
2020-08-14 10:18:35,31.1
2020-08-14 10:08:35,31.5
2020-08-14 09:58:35,30.4
2020-08-14 09:48:35,30.3
2020-08-14 09:38:34,29.4
2020-08-14 09:28:35,28.9
2020-08-14 09:18:38,30.1
2020-08-14 09:08:35,30.9
2020-08-14 08:58:35,30.9
2020-08-14 08:48:35,30.2
2020-08-14 08:38:35,30.2
2020-08-14 08:28:35,29.9
2020-08-14 08:18:08,30.3
2020-08-14 08:08:09,30.0
2020-08-14 07:58:09,29.9
2020-08-14 07:48:09,29.8
2020-08-14 07:38:09,29.6
2020-08-14 07:28:09,29.4
2020-08-14 07:27:14,29.3
2020-08-14 07:17:14,29.4
2020-08-14 07:15:58,29.4
2020-08-14 07:05:59,29.3
2020-08-14 07:01:07,29.3
2020-08-14 06:51:07,29.2
2020-08-14 06:41:07,29.0
2020-08-14 06:31:07,29.0
2020-08-14 06:21:07,28.8
2020-08-14 06:11:07,28.4
2020-08-14 06:01:07,28.5
2020-08-14 05:51:07,27.7
2020-08-14 05:41:07,27.8
2020-08-14 05:32:45,27.8
2020-08-14 05:22:44,28.0
2020-08-14 05:12:44,27.8
2020-08-14 05:02:44,28.2
2020-08-14 04:52:44,28.4
2020-08-14 04:42:44,28.5
2020-08-14 04:35:19,28.2
2020-08-14 04:25:18,27.8
2020-08-14 04:15:18,28.5
2020-08-14 04:05:18,28.3
2020-08-14 03:55:18,28.2
2020-08-14 03:45:18,27.8
2020-08-14 03:35:18,27.7
2020-08-14 03:25:18,27.5
2020-08-14 03:15:18,27.3
2020-08-14 03:05:18,28.1
2020-08-14 02:55:18,28.2
2020-08-14 02:45:19,28.5
2020-08-14 02:35:18,28.5
2020-08-14 02:27:19,28.5
2020-08-14 02:17:19,28.7
2020-08-14 02:07:19,28.8
2020-08-14 01:57:19,30.1
2020-08-14 01:47:19,30.3
2020-08-14 01:37:19,30.2
2020-08-14 01:27:19,30.0
2020-08-14 01:17:19,29.8
2020-08-14 01:07:19,29.7
2020-08-14 00:59:26,29.7
2020-08-14 00:49:26,30.1
2020-08-14 00:39:26,30.1
2020-08-14 00:29:05,29.9
2020-08-14 00:19:05,29.8
2020-08-14 00:09:05,30.0
2020-08-13 23:59:05,29.8
2020-08-13 23:48:41,30.1
2020-08-13 23:38:41,30.1
2020-08-13 23:28:41,29.8
2020-08-13 23:18:41,29.9
2020-08-13 23:08:41,29.9
2020-08-13 23:07:41,29.7
2020-08-13 22:57:41,29.5
2020-08-13 22:47:41,29.2
2020-08-13 22:37:41,29.4
2020-08-13 22:27:41,29.3
2020-08-13 22:27:15,29.3
2020-08-13 22:17:15,29.3
2020-08-13 22:07:15,29.5
2020-08-13 21:57:15,29.3
2020-08-13 21:47:15,28.7
2020-08-13 21:37:15,28.1
2020-08-13 21:27:15,27.9
2020-08-13 21:17:15,27.7
2020-08-13 21:13:55,27.4
2020-08-13 21:03:55,27.4
2020-08-13 20:53:55,27.2
2020-08-13 20:43:55,27.5
2020-08-13 20:33:55,27.6
2020-08-13 20:23:55,27.3
2020-08-13 20:13:55,27.1
2020-08-13 20:06:10,27.3
2020-08-13 19:56:10,28.1
2020-08-13 19:46:10,27.6
2020-08-13 19:36:10,28.3
2020-08-13 19:25:46,28.2
2020-08-13 19:15:40,27.4
2020-08-13 19:10:46,28.0
2020-08-13 19:00:46,27.7
2020-08-13 18:50:46,28.3
2020-08-13 18:40:46,28.3
2020-08-13 18:33:48,28.4
2020-08-13 18:23:48,28.5
2020-08-13 18:13:48,28.2
2020-08-13 18:03:48,28.6
2020-08-13 17:53:48,28.7
2020-08-13 17:43:49,28.4
2020-08-13 17:33:48,28.6
2020-08-13 17:23:48,28.2
2020-08-13 17:13:48,28.1
2020-08-13 17:03:48,28.4
2020-08-13 16:53:48,29.0
2020-08-13 16:43:48,28.7
2020-08-13 16:33:48,28.8
2020-08-13 16:23:48,29.0
2020-08-13 16:13:48,29.2
2020-08-13 16:03:48,29.5
2020-08-13 15:53:48,29.5
2020-08-13 15:43:48,29.1
2020-08-13 15:33:48,29.5
2020-08-13 15:23:48,29.2
2020-08-13 15:13:48,29.1
2020-08-13 15:03:48,28.9
2020-08-13 14:53:48,28.6
2020-08-13 14:43:48,28.4
2020-08-13 14:33:48,28.4
2020-08-13 14:23:48,28.0
2020-08-13 14:13:48,28.2
2020-08-13 14:03:48,28.7
2020-08-13 13:53:48,28.2
2020-08-13 13:43:48,28.4
2020-08-13 13:33:48,28.6
2020-08-13 13:23:48,28.4
2020-08-13 13:13:48,27.7
2020-08-13 13:03:48,29.1
2020-08-13 12:53:48,28.9
2020-08-13 12:43:48,29.0
2020-08-13 12:33:48,29.3
2020-08-13 12:23:48,29.7
2020-08-13 12:13:40,29.9
2020-08-13 12:03:40,29.4
2020-08-13 12:02:59,29.5
2020-08-13 11:53:00,30.7
2020-08-13 11:43:00,30.5
2020-08-13 11:33:00,30.7
2020-08-13 11:22:59,30.7
2020-08-13 11:13:00,30.5
2020-08-13 11:04:30,30.1
2020-08-13 10:54:30,30.0
2020-08-13 10:44:30,29.6
2020-08-13 10:34:30,30.3
2020-08-13 10:24:30,30.8
2020-08-13 10:14:30,30.0
2020-08-13 10:04:30,29.3
2020-08-13 09:54:30,30.0
2020-08-13 09:44:30,29.8
2020-08-13 09:34:30,29.4
2020-08-13 09:29:24,29.8
2020-08-13 09:19:24,30.4
2020-08-13 09:09:24,30.6
2020-08-13 08:59:24,30.5
2020-08-13 08:49:24,30.2
2020-08-13 08:39:24,30.2
2020-08-13 08:29:24,29.8
2020-08-13 08:19:24,30.0
2020-08-13 08:15:41,30.1
2020-08-13 08:05:42,30.0
2020-08-13 07:55:41,29.7
2020-08-13 07:45:41,29.5
2020-08-13 07:35:19,29.3
2020-08-13 07:30:37,30.4
2020-08-13 07:20:37,28.7
2020-08-13 07:10:37,28.9
2020-08-13 07:00:37,29.4
2020-08-13 06:50:37,29.0
2020-08-13 06:40:37,29.1
2020-08-13 06:30:37,28.9
2020-08-13 06:24:37,28.8
2020-08-13 06:14:37,29.0
2020-08-13 06:04:37,28.7
2020-08-13 05:54:37,28.9
2020-08-13 05:44:37,27.8
2020-08-13 05:34:37,28.2
2020-08-13 05:24:37,28.3
2020-08-13 05:14:37,28.2
2020-08-13 05:04:37,28.5
2020-08-13 04:54:37,28.2
2020-08-13 04:44:37,27.9
2020-08-13 04:34:37,28.3
2020-08-13 04:24:37,28.6
2020-08-13 04:14:37,28.8
2020-08-13 04:04:37,28.5
2020-08-13 03:54:37,28.4
2020-08-13 03:44:37,28.2
2020-08-13 03:34:37,28.3
2020-08-13 03:24:37,28.3
2020-08-13 03:15:49,28.0
2020-08-13 03:05:49,27.9
2020-08-13 02:55:49,28.2
2020-08-13 02:45:49,28.0
2020-08-13 02:35:49,27.9
2020-08-13 02:25:49,28.0
2020-08-13 02:15:49,28.2
2020-08-13 02:05:48,28.2
2020-08-13 01:55:49,28.4
2020-08-13 01:45:48,28.3
2020-08-13 01:35:49,28.7
2020-08-13 01:25:49,28.5
2020-08-13 01:15:49,28.4
2020-08-13 01:05:49,27.9
2020-08-13 00:55:49,27.6
2020-08-13 00:45:49,27.4
2020-08-13 00:35:49,27.2
2020-08-13 00:25:49,27.8
2020-08-13 00:15:48,27.8
2020-08-13 00:05:49,27.8
2020-08-12 23:55:49,29.1
2020-08-12 23:35:49,28.4
2020-08-12 23:25:49,28.6
2020-08-12 23:15:49,28.6
2020-08-12 23:05:49,28.7
2020-08-12 22:55:49,27.9
2020-08-12 22:45:49,27.8
2020-08-12 22:35:49,28.2
2020-08-12 22:25:49,28.5
2020-08-12 22:15:49,28.0
2020-08-12 22:05:49,27.5
2020-08-12 21:55:49,27.5
2020-08-12 21:45:48,27.3
2020-08-12 21:35:49,27.4
2020-08-12 21:25:50,24.2
2020-08-12 21:23:32,26.2
2020-08-12 21:13:14,26.5
2020-08-12 21:03:14,26.1
2020-08-12 20:53:14,26.4
2020-08-12 20:43:14,25.9
2020-08-12 20:33:14,26.3
2020-08-12 20:23:14,26.5
2020-08-12 20:13:14,26.9
2020-08-12 20:03:14,26.9
2020-08-12 19:53:14,26.4
2020-08-12 19:43:14,26.9
2020-08-12 19:33:14,26.9
2020-08-12 19:23:15,27.4
2020-08-12 19:13:14,27.3
2020-08-12 19:03:14,26.4
2020-08-12 18:53:14,26.9
2020-08-12 18:43:14,26.8
2020-08-12 18:33:14,27.0
2020-08-12 18:23:14,27.2
2020-08-12 18:13:14,27.4
2020-08-12 18:03:14,27.4
2020-08-12 17:58:29,27.1
2020-08-12 17:48:29,25.6
2020-08-12 17:38:29,27.2
2020-08-12 17:28:29,27.1
2020-08-12 17:18:29,27.3
2020-08-12 17:08:29,27.8
2020-08-12 16:58:29,28.3
2020-08-12 16:48:29,28.9
2020-08-12 16:38:47,28.6
2020-08-12 16:28:50,28.5
2020-08-12 16:25:48,28.3
2020-08-12 16:15:50,28.7
2020-08-12 16:05:49,28.7
2020-08-12 15:55:49,28.2
2020-08-12 15:45:48,28.7
2020-08-12 15:35:49,28.5
2020-08-12 15:25:49,28.9
2020-08-12 15:15:48,28.4
2020-08-12 15:05:49,28.3
2020-08-12 14:55:50,28.3
2020-08-12 14:45:49,28.9
2020-08-12 14:41:00,28.7
2020-08-12 14:31:00,28.6
2020-08-12 14:25:29,28.5
2020-08-12 14:15:29,28.9
2020-08-12 14:05:29,28.5
2020-08-12 13:55:31,29.1
2020-08-12 13:45:30,29.3
2020-08-12 13:35:29,28.6
2020-08-12 13:25:29,28.6
2020-08-12 13:15:31,28.7
2020-08-12 13:05:42,28.6
2020-08-12 12:55:23,28.9
2020-08-12 12:45:23,29.4
2020-08-12 12:35:24,29.2
2020-08-12 12:25:23,29.0
2020-08-12 12:15:23,29.5
2020-08-12 12:05:23,29.4
2020-08-12 11:55:23,29.6
2020-08-12 11:45:23,29.8
2020-08-12 11:35:23,29.4
2020-08-12 11:31:21,29.7
2020-08-12 11:21:21,29.5
2020-08-12 11:11:24,30.5
2020-08-12 11:01:21,30.8
2020-08-12 10:51:21,30.7
2020-08-12 10:41:22,30.4
2020-08-12 10:38:25,30.0
2020-08-12 10:28:25,30.1
2020-08-12 10:18:25,30.1
2020-08-12 10:08:25,30.0
2020-08-12 09:58:25,30.4
2020-08-12 09:48:25,29.9
2020-08-12 09:38:25,30.9
2020-08-12 09:28:25,30.9
2020-08-12 09:18:25,30.8
2020-08-12 09:08:25,31.5
2020-08-12 08:58:25,30.6
2020-08-12 08:48:25,30.5
2020-08-12 08:38:25,30.4
2020-08-12 08:28:25,30.3
2020-08-12 08:18:25,30.2
2020-08-12 08:08:25,29.5
2020-08-12 07:58:25,30.0
2020-08-12 07:50:59,29.8
2020-08-12 07:40:59,30.2
2020-08-12 07:30:59,30.4
2020-08-12 07:20:59,30.3
2020-08-12 07:10:59,30.3
2020-08-12 07:00:59,30.0
2020-08-12 06:50:59,30.2
2020-08-12 06:40:59,29.9
2020-08-12 06:30:59,30.2
2020-08-12 06:20:59,30.0
2020-08-12 06:10:59,29.7
2020-08-12 06:00:59,30.5
2020-08-12 05:50:59,29.9
2020-08-12 05:40:59,29.8
2020-08-12 05:30:59,29.7
2020-08-12 05:20:59,29.5
2020-08-12 05:10:59,29.1
2020-08-12 05:00:59,29.1
2020-08-12 04:50:59,29.1
2020-08-12 04:40:59,28.7
2020-08-12 04:39:54,28.9
2020-08-12 04:29:54,29.1
2020-08-12 04:19:54,29.5
2020-08-12 04:09:54,29.0
2020-08-12 03:59:54,28.6
2020-08-12 03:49:54,29.7
2020-08-12 03:39:54,29.6
2020-08-12 03:29:54,28.9
2020-08-12 03:19:54,28.6
2020-08-12 03:09:54,28.0
2020-08-12 02:59:54,27.5
2020-08-12 02:50:50,27.3
2020-08-12 02:40:51,27.4
2020-08-12 02:30:51,27.4
2020-08-12 02:20:50,27.3
2020-08-12 02:10:51,27.6
2020-08-12 02:07:49,27.2
2020-08-12 01:57:49,27.2
2020-08-12 01:47:49,27.2
2020-08-12 01:37:49,27.1
2020-08-12 01:27:49,26.8
2020-08-12 01:17:49,27.0
2020-08-12 01:07:49,26.9
2020-08-12 00:57:49,27.6
2020-08-12 00:48:04,28.6
2020-08-12 00:38:04,30.1
2020-08-12 00:28:04,30.4
2020-08-12 00:18:04,30.2
2020-08-12 00:08:04,31.2
2020-08-11 23:55:16,31.3
2020-08-11 23:45:16,31.6
2020-08-11 23:35:19,31.1
2020-08-11 23:25:16,31.2
2020-08-11 23:15:16,30.6
2020-08-11 23:05:16,30.1
2020-08-11 22:55:16,30.0
2020-08-11 22:53:49,30.0
2020-08-11 22:43:49,30.8
2020-08-11 22:33:49,30.7
2020-08-11 22:23:49,29.1
2020-08-11 22:13:49,28.8
2020-08-11 22:03:50,28.3
2020-08-11 21:53:49,28.7
2020-08-11 21:43:50,30.2
2020-08-11 21:36:04,31.1
2020-08-11 21:26:04,32.7
2020-08-11 21:16:04,31.8
2020-08-11 21:08:04,32.0
2020-08-11 20:58:04,32.7
2020-08-11 20:48:04,31.9
2020-08-11 20:38:04,32.3
2020-08-11 20:28:04,32.6
2020-08-11 20:18:04,32.8
2020-08-11 20:08:04,32.9
2020-08-11 19:58:04,33.7
2020-08-11 19:48:04,33.5
2020-08-11 19:38:04,33.3
2020-08-11 19:28:04,32.8
2020-08-11 19:18:04,32.5
2020-08-11 19:08:04,32.8
2020-08-11 18:58:04,31.9
2020-08-11 18:48:04,31.0
2020-08-11 18:38:04,30.0
2020-08-11 18:28:04,30.5
2020-08-11 18:18:04,30.8
2020-08-11 18:08:04,31.0
2020-08-11 17:58:04,30.9
2020-08-11 17:47:41,31.0
2020-08-11 17:37:42,30.5
2020-08-11 17:27:41,29.1
2020-08-11 17:17:44,29.0
2020-08-11 17:09:24,28.9
2020-08-11 16:59:24,29.4
2020-08-11 16:49:24,29.5
2020-08-11 16:39:24,29.7
2020-08-11 16:29:24,29.4
2020-08-11 16:19:24,29.0
2020-08-11 16:09:24,29.1
2020-08-11 15:59:25,29.0
2020-08-11 15:49:27,28.8
2020-08-11 15:39:24,28.5
2020-08-11 15:29:24,28.8
2020-08-11 15:19:24,28.2
2020-08-11 15:09:24,30.8
2020-08-11 14:59:24,31.0
2020-08-11 14:49:24,31.9
2020-08-11 14:39:24,31.4
2020-08-11 14:29:24,31.0
2020-08-11 14:19:05,30.5
2020-08-11 14:09:02,30.5
2020-08-11 14:02:01,31.4
2020-08-11 13:51:23,31.1
2020-08-11 13:45:39,31.0
2020-08-11 13:35:19,30.9
2020-08-11 13:25:19,30.9
2020-08-11 13:15:21,31.0
2020-08-11 13:05:19,31.3
2020-08-11 13:01:25,31.3
2020-08-11 12:51:25,30.9
2020-08-11 12:47:06,31.5
2020-08-11 12:37:07,31.1
2020-08-11 12:27:07,31.2
2020-08-11 12:17:06,31.9
2020-08-11 12:07:06,31.3
2020-08-11 11:57:06,30.8
2020-08-11 11:47:08,30.4
2020-08-11 11:45:10,30.2
2020-08-11 11:35:09,30.3
2020-08-11 11:25:09,29.9
2020-08-11 11:15:09,30.5
2020-08-11 11:14:39,30.5
2020-08-11 11:04:39,30.4
2020-08-11 10:54:39,29.7
2020-08-11 10:44:39,29.6
2020-08-11 10:34:41,28.7
2020-08-11 10:24:40,29.4
2020-08-11 10:15:21,31.0
2020-08-11 10:05:21,32.8
2020-08-11 09:55:21,32.2
2020-08-11 09:45:21,32.2
2020-08-11 09:35:21,32.8
2020-08-11 09:25:21,32.3
2020-08-11 09:15:21,31.7
2020-08-11 09:07:50,31.8
2020-08-11 08:57:50,31.3
2020-08-11 08:37:50,31.7
2020-08-11 08:35:47,31.6
2020-08-11 08:25:47,31.0
2020-08-11 08:15:47,31.4
2020-08-11 08:05:47,32.2
2020-08-11 07:55:47,31.8
2020-08-11 07:45:47,31.5
2020-08-11 07:35:47,31.5
2020-08-11 07:25:47,31.3
2020-08-11 07:15:47,30.9
2020-08-11 07:05:47,30.7
2020-08-11 06:55:47,30.7
2020-08-11 06:45:47,30.3
2020-08-11 06:35:47,30.5
2020-08-11 06:25:47,30.5
2020-08-11 06:15:47,30.5
2020-08-11 06:05:47,30.5
2020-08-11 05:55:47,30.6
2020-08-11 05:45:47,30.6
2020-08-11 05:35:47,30.6
2020-08-11 05:26:01,30.7
2020-08-11 05:16:01,30.8
2020-08-11 05:15:23,30.8
2020-08-11 05:05:23,31.0
2020-08-11 04:55:23,31.3
2020-08-11 04:45:23,31.2
2020-08-11 04:41:31,31.0
2020-08-11 04:31:31,31.0
2020-08-11 04:21:31,30.9
2020-08-11 04:11:31,30.9
2020-08-11 04:01:31,30.9
2020-08-11 03:51:31,30.9
2020-08-11 03:41:31,30.7
2020-08-11 03:31:31,30.8
2020-08-11 03:21:31,30.6
2020-08-11 03:11:31,30.3
